dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time
Miller2019-motor_basic,rr,0,LogBandPower+LDA,balanced_accuracy,1.0,1,chronological,48,12,49,0.3806779384613037
Miller2019-motor_basic,rr,0,HighGamma+LDA,kappa,1.0,1,chronological,48,12,49,0.3609318733215332
Miller2019-motor_basic,rr,0,HighGamma+LDA,accuracy,1.0,1,chronological,48,12,49,0.3609318733215332
Miller2019-motor_basic,rr,0,HighGamma+LDA,balanced_accuracy,1.0,1,chronological,48,12,49,0.3609318733215332
Miller2019-motor_basic,rr,0,LogBandPower+LDA,kappa,1.0,2,chronological,48,12,49,0.37683963775634766
Miller2019-motor_basic,rr,0,LogBandPower+LDA,accuracy,1.0,2,chronological,48,12,49,0.37683963775634766
Miller2019-motor_basic,rr,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,48,12,49,0.37683963775634766
Miller2019-motor_basic,rr,0,HighGamma+LDA,kappa,1.0,2,chronological,48,12,49,0.36702728271484375
Miller2019-motor_basic,rr,0,HighGamma+LDA,accuracy,1.0,2,chronological,48,12,49,0.36702728271484375
Miller2019-motor_basic,rr,0,HighGamma+LDA,balanced_accuracy,1.0,2,chronological,48,12,49,0.36702728271484375
Miller2019-motor_basic,rr,0,LogBandPower+LDA,kappa,1.0,3,chronological,48,12,49,0.3725125789642334
Miller2019-motor_basic,rr,0,LogBandPower+LDA,accuracy,1.0,3,chronological,48,12,49,0.3725125789642334
Miller2019-motor_basic,rr,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,48,12,49,0.3725125789642334
Miller2019-motor_basic,rr,0,HighGamma+LDA,kappa,1.0,3,chronological,48,12,49,0.3600916862487793
Miller2019-motor_basic,rr,0,HighGamma+LDA,accuracy,1.0,3,chronological,48,12,49,0.3600916862487793
Miller2019-motor_basic,rr,0,HighGamma+LDA,balanced_accuracy,1.0,3,chronological,48,12,49,0.3600916862487793
Miller2019-motor_basic,rr,0,LogBandPower+LDA,kappa,0.5,4,chronological,48,12,49,0.5966033935546875
Miller2019-motor_basic,rr,0,LogBandPower+LDA,accuracy,0.75,4,chronological,48,12,49,0.5966033935546875
Miller2019-motor_basic,rr,0,LogBandPower+LDA,balanced_accuracy,0.75,4,chronological,48,12,49,0.5966033935546875
Miller2019-motor_basic,rr,0,HighGamma+LDA,kappa,1.0,4,chronological,48,12,49,0.36768651008605957
Miller2019-motor_basic,rr,0,HighGamma+LDA,accuracy,1.0,4,chronological,48,12,49,0.36768651008605957
Miller2019-motor_basic,rr,0,HighGamma+LDA,balanced_accuracy,1.0,4,chronological,48,12,49,0.36768651008605957
Miller2019-motor_basic,ug,0,LogBandPower+LDA,kappa,1.0,0,chronological,72,18,25,0.2734692096710205
Miller2019-motor_basic,ug,0,LogBandPower+LDA,accuracy,1.0,0,chronological,72,18,25,0.2734692096710205
Miller2019-motor_basic,ug,0,LogBandPower+LDA,balanced_accuracy,1.0,0,chronological,72,18,25,0.2734692096710205
Miller2019-motor_basic,ug,0,HighGamma+LDA,kappa,1.0,0,chronological,72,18,25,0.2708139419555664
Miller2019-motor_basic,ug,0,HighGamma+LDA,accuracy,1.0,0,chronological,72,18,25,0.2708139419555664
Miller2019-motor_basic,ug,0,HighGamma+LDA,balanced_accuracy,1.0,0,chronological,72,18,25,0.2708139419555664
Miller2019-motor_basic,ug,0,LogBandPower+LDA,kappa,1.0,1,chronological,72,18,25,0.276810884475708
Miller2019-motor_basic,ug,0,LogBandPower+LDA,accuracy,1.0,1,chronological,72,18,25,0.276810884475708
Miller2019-motor_basic,ug,0,LogBandPower+LDA,balanced_accuracy,1.0,1,chronological,72,18,25,0.276810884475708
Miller2019-motor_basic,ug,0,HighGamma+LDA,kappa,1.0,1,chronological,72,18,25,0.2733154296875
Miller2019-motor_basic,ug,0,HighGamma+LDA,accuracy,1.0,1,chronological,72,18,25,0.2733154296875
Miller2019-motor_basic,ug,0,HighGamma+LDA,balanced_accuracy,1.0,1,chronological,72,18,25,0.2733154296875
Miller2019-motor_basic,ug,0,LogBandPower+LDA,kappa,1.0,2,chronological,72,18,25,0.2754225730895996
Miller2019-motor_basic,ug,0,LogBandPower+LDA,accuracy,1.0,2,chronological,72,18,25,0.2754225730895996
Miller2019-motor_basic,ug,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,72,18,25,0.2754225730895996
Miller2019-motor_basic,ug,0,HighGamma+LDA,kappa,1.0,2,chronological,72,18,25,0.2714359760284424
Miller2019-motor_basic,ug,0,HighGamma+LDA,accuracy,1.0,2,chronological,72,18,25,0.2714359760284424
Miller2019-motor_basic,ug,0,HighGamma+LDA,balanced_accuracy,1.0,2,chronological,72,18,25,0.2714359760284424
Miller2019-motor_basic,ug,0,LogBandPower+LDA,kappa,1.0,3,chronological,72,18,25,0.2752187252044678
Miller2019-motor_basic,ug,0,LogBandPower+LDA,accuracy,1.0,3,chronological,72,18,25,0.2752187252044678
Miller2019-motor_basic,ug,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,72,18,25,0.2752187252044678
Miller2019-motor_basic,ug,0,HighGamma+LDA,kappa,1.0,3,chronological,72,18,25,0.2734963893890381
Miller2019-motor_basic,ug,0,HighGamma+LDA,accuracy,1.0,3,chronological,72,18,25,0.2734963893890381
Miller2019-motor_basic,ug,0,HighGamma+LDA,balanced_accuracy,1.0,3,chronological,72,18,25,0.2734963893890381
Miller2019-motor_basic,ug,0,LogBandPower+LDA,kappa,1.0,4,chronological,72,18,25,0.2728538513183594
Miller2019-motor_basic,ug,0,LogBandPower+LDA,accuracy,1.0,4,chronological,72,18,25,0.2728538513183594
Miller2019-motor_basic,ug,0,LogBandPower+LDA,balanced_accuracy,1.0,4,chronological,72,18,25,0.2728538513183594
Miller2019-motor_basic,ug,0,HighGamma+LDA,kappa,1.0,4,chronological,72,18,25,0.2716541290283203
Miller2019-motor_basic,ug,0,HighGamma+LDA,accuracy,1.0,4,chronological,72,18,25,0.2716541290283203
Miller2019-motor_basic,ug,0,HighGamma+LDA,balanced_accuracy,1.0,4,chronological,72,18,25,0.2716541290283203
Miller2019-motor_basic,wc,0,LogBandPower+LDA,kappa,1.0,0,chronological,48,12,64,1.5055456161499023
Miller2019-motor_basic,wc,0,LogBandPower+LDA,accuracy,1.0,0,chronological,48,12,64,1.5055456161499023
Miller2019-motor_basic,wc,0,LogBandPower+LDA,balanced_accuracy,1.0,0,chronological,48,12,64,1.5055456161499023
Miller2019-motor_basic,wc,0,HighGamma+LDA,kappa,1.0,0,chronological,48,12,64,0.4815042018890381
Miller2019-motor_basic,wc,0,HighGamma+LDA,accuracy,1.0,0,chronological,48,12,64,0.4815042018890381
Miller2019-motor_basic,wc,0,HighGamma+LDA,balanced_accuracy,1.0,0,chronological,48,12,64,0.4815042018890381
Miller2019-motor_basic,wc,0,LogBandPower+LDA,kappa,1.0,1,chronological,48,12,64,1.0061211585998535
Miller2019-motor_basic,wc,0,LogBandPower+LDA,accuracy,1.0,1,chronological,48,12,64,1.0061211585998535
Miller2019-motor_basic,wc,0,LogBandPower+LDA,balanced_accuracy,1.0,1,chronological,48,12,64,1.0061211585998535
Miller2019-motor_basic,wc,0,HighGamma+LDA,kappa,1.0,1,chronological,48,12,64,0.47178053855895996
Miller2019-motor_basic,wc,0,HighGamma+LDA,accuracy,1.0,1,chronological,48,12,64,0.47178053855895996
Miller2019-motor_basic,wc,0,HighGamma+LDA,balanced_accuracy,1.0,1,chronological,48,12,64,0.47178053855895996
Miller2019-motor_basic,wc,0,LogBandPower+LDA,kappa,1.0,2,chronological,48,12,64,0.7692408561706543
Miller2019-motor_basic,wc,0,LogBandPower+LDA,accuracy,1.0,2,chronological,48,12,64,0.7692408561706543
Miller2019-motor_basic,wc,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,48,12,64,0.7692408561706543
Miller2019-motor_basic,wc,0,HighGamma+LDA,kappa,1.0,2,chronological,48,12,64,0.47557520866394043
Miller2019-motor_basic,wc,0,HighGamma+LDA,accuracy,1.0,2,chronological,48,12,64,0.47557520866394043
Miller2019-motor_basic,wc,0,HighGamma+LDA,balanced_accuracy,1.0,2,chronological,48,12,64,0.47557520866394043
Miller2019-motor_basic,wc,0,LogBandPower+LDA,kappa,1.0,3,chronological,48,12,64,1.393986463546753
Miller2019-motor_basic,wc,0,LogBandPower+LDA,accuracy,1.0,3,chronological,48,12,64,1.393986463546753
Miller2019-motor_basic,wc,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,48,12,64,1.393986463546753
Miller2019-motor_basic,wc,0,HighGamma+LDA,kappa,1.0,3,chronological,48,12,64,0.47310590744018555
Miller2019-motor_basic,wc,0,HighGamma+LDA,accuracy,1.0,3,chronological,48,12,64,0.47310590744018555
Miller2019-motor_basic,wc,0,HighGamma+LDA,balanced_accuracy,1.0,3,chronological,48,12,64,0.47310590744018555
Miller2019-motor_basic,wc,0,LogBandPower+LDA,kappa,1.0,4,chronological,48,12,64,1.5234193801879883
Miller2019-motor_basic,wc,0,LogBandPower+LDA,accuracy,1.0,4,chronological,48,12,64,1.5234193801879883
Miller2019-motor_basic,wc,0,LogBandPower+LDA,balanced_accuracy,1.0,4,chronological,48,12,64,1.5234193801879883
Miller2019-motor_basic,wc,0,HighGamma+LDA,kappa,1.0,4,chronological,48,12,64,0.4776744842529297
Miller2019-motor_basic,wc,0,HighGamma+LDA,accuracy,1.0,4,chronological,48,12,64,0.4776744842529297
Miller2019-motor_basic,wc,0,HighGamma+LDA,balanced_accuracy,1.0,4,chronological,48,12,64,0.4776744842529297
Miller2019-motor_basic,zt,0,LogBandPower+LDA,kappa,1.0,0,chronological,48,12,48,1.3152186870574951
Miller2019-motor_basic,zt,0,LogBandPower+LDA,accuracy,1.0,0,chronological,48,12,48,1.3152186870574951
Miller2019-motor_basic,zt,0,LogBandPower+LDA,balanced_accuracy,1.0,0,chronological,48,12,48,1.3152186870574951
Miller2019-motor_basic,zt,0,HighGamma+LDA,kappa,1.0,0,chronological,48,12,48,0.35628247261047363
Miller2019-motor_basic,zt,0,HighGamma+LDA,accuracy,1.0,0,chronological,48,12,48,0.35628247261047363
Miller2019-motor_basic,zt,0,HighGamma+LDA,balanced_accuracy,1.0,0,chronological,48,12,48,0.35628247261047363
Miller2019-motor_basic,zt,0,LogBandPower+LDA,kappa,1.0,1,chronological,48,12,48,1.3311889171600342
Miller2019-motor_basic,zt,0,LogBandPower+LDA,accuracy,1.0,1,chronological,48,12,48,1.3311889171600342
Miller2019-motor_basic,zt,0,LogBandPower+LDA,balanced_accuracy,1.0,1,chronological,48,12,48,1.3311889171600342
Miller2019-motor_basic,zt,0,HighGamma+LDA,kappa,1.0,1,chronological,48,12,48,0.3498690128326416
Miller2019-motor_basic,zt,0,HighGamma+LDA,accuracy,1.0,1,chronological,48,12,48,0.3498690128326416
Miller2019-motor_basic,zt,0,HighGamma+LDA,balanced_accuracy,1.0,1,chronological,48,12,48,0.3498690128326416
Miller2019-motor_basic,zt,0,LogBandPower+LDA,kappa,1.0,2,chronological,48,12,48,1.3216993808746338
Miller2019-motor_basic,zt,0,LogBandPower+LDA,accuracy,1.0,2,chronological,48,12,48,1.3216993808746338
Miller2019-motor_basic,zt,0,LogBandPower+LDA,balanced_accuracy,1.0,2,chronological,48,12,48,1.3216993808746338
Miller2019-motor_basic,zt,0,HighGamma+LDA,kappa,1.0,2,chronological,48,12,48,0.35128259658813477
Miller2019-motor_basic,zt,0,HighGamma+LDA,accuracy,1.0,2,chronological,48,12,48,0.35128259658813477
Miller2019-motor_basic,zt,0,HighGamma+LDA,balanced_accuracy,1.0,2,chronological,48,12,48,0.35128259658813477
Miller2019-motor_basic,zt,0,LogBandPower+LDA,kappa,1.0,3,chronological,48,12,48,0.37303590774536133
Miller2019-motor_basic,zt,0,LogBandPower+LDA,accuracy,1.0,3,chronological,48,12,48,0.37303590774536133
Miller2019-motor_basic,zt,0,LogBandPower+LDA,balanced_accuracy,1.0,3,chronological,48,12,48,0.37303590774536133
Miller2019-motor_basic,zt,0,HighGamma+LDA,kappa,1.0,3,chronological,48,12,48,0.3590083122253418
Miller2019-motor_basic,zt,0,HighGamma+LDA,accuracy,1.0,3,chronological,48,12,48,0.3590083122253418
Miller2019-motor_basic,zt,0,HighGamma+LDA,balanced_accuracy,1.0,3,chronological,48,12,48,0.3590083122253418
Miller2019-motor_basic,zt,0,LogBandPower+LDA,kappa,1.0,4,chronological,48,12,48,0.36614298820495605
Miller2019-motor_basic,zt,0,LogBandPower+LDA,accuracy,1.0,4,chronological,48,12,48,0.36614298820495605
Miller2019-motor_basic,zt,0,LogBandPower+LDA,balanced_accuracy,1.0,4,chronological,48,12,48,0.36614298820495605
Miller2019-motor_basic,zt,0,HighGamma+LDA,kappa,1.0,4,chronological,48,12,48,0.3496284484863281
Miller2019-motor_basic,zt,0,HighGamma+LDA,accuracy,1.0,4,chronological,48,12,48,0.3496284484863281
Miller2019-motor_basic,zt,0,HighGamma+LDA,balanced_accuracy,1.0,4,chronological,48,12,48,0.3496284484863281
