dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at
BCICompIII-1,1,test,Riemann TS + LogReg,accuracy,0.95,1,chronological,80,20,64,0.8740949630737305,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,balanced_accuracy,0.9615384615384616,1,chronological,80,20,64,0.8740949630737305,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,kappa,0.6938775510204083,2,chronological,80,20,64,0.752892017364502,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,accuracy,0.85,2,chronological,80,20,64,0.752892017364502,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,balanced_accuracy,0.8434343434343434,2,chronological,80,20,64,0.752892017364502,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,kappa,0.7938144329896907,2,chronological,80,20,64,0.707695722579956,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,accuracy,0.9,2,chronological,80,20,64,0.707695722579956,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,balanced_accuracy,0.8888888888888888,2,chronological,80,20,64,0.707695722579956,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,kappa,0.6875,2,chronological,80,20,64,0.7695879936218262,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,accuracy,0.85,2,chronological,80,20,64,0.7695879936218262,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,balanced_accuracy,0.8333333333333333,2,chronological,80,20,64,0.7695879936218262,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,kappa,0.5876288659793814,2,chronological,80,20,64,0.9360449314117432,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,accuracy,0.8,2,chronological,80,20,64,0.9360449314117432,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,balanced_accuracy,0.7878787878787878,2,chronological,80,20,64,0.9360449314117432,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,kappa,0.9,3,chronological,80,20,64,1.4639620780944824,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,accuracy,0.95,3,chronological,80,20,64,1.4639620780944824,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,balanced_accuracy,0.95,3,chronological,80,20,64,1.4639620780944824,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,kappa,0.8,3,chronological,80,20,64,1.074815273284912,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,accuracy,0.9,3,chronological,80,20,64,1.074815273284912,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,balanced_accuracy,0.9,3,chronological,80,20,64,1.074815273284912,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,kappa,0.8,3,chronological,80,20,64,0.7157750129699707,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,accuracy,0.9,3,chronological,80,20,64,0.7157750129699707,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,balanced_accuracy,0.9,3,chronological,80,20,64,0.7157750129699707,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,kappa,0.9,3,chronological,80,20,64,1.1628539562225342,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,accuracy,0.95,3,chronological,80,20,64,1.1628539562225342,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,balanced_accuracy,0.95,3,chronological,80,20,64,1.1628539562225342,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,kappa,0.7802197802197802,4,chronological,80,20,64,0.6492068767547607,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,accuracy,0.9,4,chronological,80,20,64,0.6492068767547607,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,HighGamma + LDA,balanced_accuracy,0.8901098901098901,4,chronological,80,20,64,0.6492068767547607,f0ad027786a9,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,kappa,0.8863636363636364,4,chronological,80,20,64,0.5764470100402832,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,accuracy,0.95,4,chronological,80,20,64,0.5764470100402832,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LDA,balanced_accuracy,0.9285714285714286,4,chronological,80,20,64,0.5764470100402832,ad4c2abc31c8,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,kappa,0.8936170212765957,4,chronological,80,20,64,0.5748751163482666,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,accuracy,0.95,4,chronological,80,20,64,0.5748751163482666,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,LogBandPower + LogReg,balanced_accuracy,0.9615384615384616,4,chronological,80,20,64,0.5748751163482666,688f919f3ab0,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
BCICompIII-1,1,test,Riemann TS + LogReg,kappa,0.8936170212765957,4,chronological,80,20,64,0.8618721961975098,b4736e60e22e,53c35aeb54c0,within_subject,0.3.0.dev0,2026-09-10T20:27:08
