dataset,subject,session,pipeline,metric,score,fold,fold_policy,n_train,n_test,n_channels,time,pipeline_digest,paradigm_digest,evaluation,moecog_version,computed_at
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,accuracy,0.6666666666666666,2,chronological,48,12,46,0.16580796241760254,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,balanced_accuracy,0.6875,2,chronological,48,12,46,0.16580796241760254,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,kappa,0.5263157894736843,2,chronological,48,12,46,0.18512201309204102,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,accuracy,0.75,2,chronological,48,12,46,0.18512201309204102,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,balanced_accuracy,0.8125,2,chronological,48,12,46,0.18512201309204102,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,kappa,0.0,2,chronological,48,12,46,0.2517969608306885,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,accuracy,0.4166666666666667,2,chronological,48,12,46,0.2517969608306885,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,balanced_accuracy,0.5,2,chronological,48,12,46,0.2517969608306885,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,kappa,0.0,3,chronological,48,12,46,0.15354418754577637,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,accuracy,0.5,3,chronological,48,12,46,0.15354418754577637,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,balanced_accuracy,0.5,3,chronological,48,12,46,0.15354418754577637,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,kappa,-0.33333333333333326,3,chronological,48,12,46,0.17321419715881348,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,accuracy,0.3333333333333333,3,chronological,48,12,46,0.17321419715881348,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,balanced_accuracy,0.3333333333333333,3,chronological,48,12,46,0.17321419715881348,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,kappa,-0.33333333333333326,3,chronological,48,12,46,0.17525696754455566,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,accuracy,0.3333333333333333,3,chronological,48,12,46,0.17525696754455566,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,balanced_accuracy,0.3333333333333333,3,chronological,48,12,46,0.17525696754455566,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,kappa,-0.16666666666666674,3,chronological,48,12,46,0.2547750473022461,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,accuracy,0.4166666666666667,3,chronological,48,12,46,0.2547750473022461,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,Riemann TS + LogReg,balanced_accuracy,0.41666666666666663,3,chronological,48,12,46,0.2547750473022461,b4736e60e22e,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,kappa,0.6666666666666667,4,chronological,48,12,46,0.155134916305542,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,accuracy,0.8333333333333334,4,chronological,48,12,46,0.155134916305542,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,HighGamma + LDA,balanced_accuracy,0.8333333333333333,4,chronological,48,12,46,0.155134916305542,f0ad027786a9,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,kappa,0.8333333333333334,4,chronological,48,12,46,0.1653749942779541,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,accuracy,0.9166666666666666,4,chronological,48,12,46,0.1653749942779541,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LDA,balanced_accuracy,0.9166666666666667,4,chronological,48,12,46,0.1653749942779541,ad4c2abc31c8,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,kappa,0.6666666666666667,4,chronological,48,12,46,0.17776799201965332,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,accuracy,0.8333333333333334,4,chronological,48,12,46,0.17776799201965332,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
Miller2019-imagery_basic,bp,im,LogBandPower + LogReg,balanced_accuracy,0.8333333333333334,4,chronological,48,12,46,0.17776799201965332,688f919f3ab0,0d79a81a67b3,within_subject,0.3.0.dev0,2026-09-10T20:16:28
