dataset,subject,session,pipeline,metric,score,fold,n_train,n_test,n_channels,time
Miller2019-faces_basic,fp,faceshouses,LogBandPower+LDA,kappa,1.0,4,240,60,52,0.4415576457977295
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,accuracy,0.9,4,240,60,52,0.22543859481811523
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,balanced_accuracy,0.8973214285714286,4,240,60,52,0.22543859481811523
Miller2019-faces_basic,fp,faceshouses,HighGamma+LDA,kappa,0.7982062780269058,4,240,60,52,0.22543859481811523
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,accuracy,0.9166666666666666,0,240,60,39,1.022449254989624
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9166666666666667,0,240,60,39,1.022449254989624
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,kappa,0.8333333333333334,0,240,60,39,1.022449254989624
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,accuracy,0.8833333333333333,0,240,60,39,0.16473126411437988
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,balanced_accuracy,0.8833333333333333,0,240,60,39,0.16473126411437988
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,kappa,0.7666666666666666,0,240,60,39,0.16473126411437988
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,accuracy,0.9333333333333333,1,240,60,39,0.3353750705718994
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9333333333333333,1,240,60,39,0.3353750705718994
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,kappa,0.8666666666666667,1,240,60,39,0.3353750705718994
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,accuracy,0.9166666666666666,1,240,60,39,0.16471004486083984
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,balanced_accuracy,0.9166666666666667,1,240,60,39,0.16471004486083984
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,kappa,0.8333333333333334,1,240,60,39,0.16471004486083984
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,accuracy,0.95,2,240,60,39,1.0294373035430908
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9508928571428572,2,240,60,39,1.0294373035430908
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,kappa,0.8997772828507795,2,240,60,39,1.0294373035430908
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,accuracy,0.8833333333333333,2,240,60,39,0.1645965576171875
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,balanced_accuracy,0.8839285714285714,2,240,60,39,0.1645965576171875
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,kappa,0.7661469933184855,2,240,60,39,0.1645965576171875
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,accuracy,0.9333333333333333,3,240,60,39,1.083160638809204
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,balanced_accuracy,0.9321266968325792,3,240,60,39,1.083160638809204
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,kappa,0.8642533936651584,3,240,60,39,1.083160638809204
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,accuracy,0.9833333333333333,3,240,60,39,0.16501426696777344
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,balanced_accuracy,0.9852941176470589,3,240,60,39,0.16501426696777344
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,kappa,0.9662162162162162,3,240,60,39,0.16501426696777344
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,accuracy,0.9666666666666667,4,240,60,39,0.3796391487121582
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,balanced_accuracy,0.96875,4,240,60,39,0.3796391487121582
Miller2019-faces_basic,ha,faceshouses,LogBandPower+LDA,kappa,0.9333333333333333,4,240,60,39,0.3796391487121582
Miller2019-faces_basic,ha,faceshouses,HighGamma+LDA,accuracy,0.9333333333333333,4,240,60,39,0.16461563110351562
